Energy(cm-1),Energy(nm),Abs
38650.64935064935,258.727865327106,14699.1681021
38667.53246753247,258.614898905085,14589.0533761
38684.41558441559,258.5020310873871,14476.7885013
38701.2987012987,258.38926174496646,14362.4215367
38718.18181818182,258.2765907490021,14246.002382
38735.06493506493,258.1640179708979,14127.582716
38751.94805194806,258.05154328228156,14007.2159331
38768.831168831166,257.9391665550047,13884.9570771
38785.71428571429,257.82688766114177,13760.8627734
38802.59740259741,257.71470647299014,13634.9911592
38819.48051948052,257.60262286306914,13507.4018116
38836.36363636364,257.4906367041198,13378.1556746
38853.246753246756,257.37874786910453,13247.3149842
38870.12987012987,257.2669562312061,13114.9431923
38887.01298701299,257.1552616638279,12981.1048894
38903.896103896106,257.04366404059283,12845.8657264
38920.77922077922,256.9321632353432,12709.2923349
38937.66233766234,256.8207591221399,12571.4522475
38954.545454545456,256.70945157526256,12432.4138172
38971.42857142857,256.5982404692082,12292.2461356
38988.31168831169,256.4871256786916,12151.0189523
39005.194805194806,256.3761070786442,12008.8025921
39022.07792207792,256.26518454421404,11865.6678744
39038.96103896104,256.15435795076513,11721.6860303
39055.844155844155,256.0436271738769,11576.9286221
39072.72727272727,255.93299208934388,11431.4674615
39089.61038961039,255.82245257317518,11285.374529
39106.49350649351,255.712008501594,11138.7218941
39123.37662337662,255.60165975103735,10991.5816356
39140.259740259746,255.49140619815512,10844.0257634
39157.142857142855,255.3812477198103,10696.1261406
39174.02597402598,255.2711841930778,10547.9544074
39190.90909090909,255.16121549524473,10399.5819055
39207.79220779221,255.05134150380917,10251.0796044
39224.67532467532,254.9415620964805,10102.5180285
39241.558441558445,254.83187715117816,9953.96718638
39258.44155844156,254.72228654603194,9805.49650124
39275.32467532468,254.61279015938098,9657.17474295
39292.207792207795,254.50338786977358,9509.06996219
39309.09090909091,254.39407955596667,9361.24942625
39325.97402597403,254.28486509692544,9213.77955678
39342.857142857145,254.1757443718228,9066.72586958
39359.74025974026,254.06671726003893,8920.15291643
39376.62337662338,253.95778364116094,8774.12422902
39393.506493506495,253.84894339498234,8628.70226513
39410.38961038961,253.74019640150266,8483.94835698
39427.27272727273,253.63154254092692,8339.92266189
39444.155844155845,253.5229816936652,8196.68411522
39461.03896103896,253.4145137403324,8054.29038576
39477.92207792208,253.30613856174747,7912.79783341
39494.805194805194,253.19785603893328,7772.26146929
39511.68831168831,253.08966605311596,7632.73491835
39528.571428571435,252.98156848572458,7494.27038437
39545.454545454544,252.8735632183908,7356.91861741
39562.33766233767,252.76565013294814,7220.72888381
39579.22077922078,252.65782911143197,7085.74893859
39596.1038961039,252.55010003607856,6952.02500035
39612.98701298701,252.4424627893253,6819.60172861
39629.870129870134,252.33491725380958,6688.52220368
39646.753246753244,252.227463312369,6558.82790885
39663.63636363637,252.12010084804032,6430.55871514
39680.519480519484,252.01282974405967,6303.75286831
39697.4025974026,251.90564988386166,6178.44697838
39714.28571428572,251.79856115107913,6054.67601137
39731.168831168834,251.6915634295427,5932.47328344
39748.05194805195,251.5846566032804,5811.8704573
39764.93506493507,251.47784055651718,5692.89754078
39781.818181818184,251.37111517367458,5575.58288769
39798.7012987013,251.2644803393702,5459.95320075
39815.58441558442,251.15793593841738,5346.0335367
39832.46753246753,251.0514818558247,5233.84731338
39849.35064935065,250.94511797679573,5123.41631891
39866.23376623377,250.83884418672835,5014.76072269
39883.11688311688,250.7326603712146,4907.89908841
39900.0,250.6265664160401,4802.84838883
39916.88311688312,250.52056220718376,4699.62402232
39933.76623376623,250.41464763081726,4598.23983119
39950.64935064935,250.30882257330472,4498.70812161
39967.53246753247,250.20308692120227,4401.03968507
39984.41558441559,250.0974405612576,4305.24382154
40001.2987012987,249.99188338040975,4211.32836386
40018.18181818182,249.88641526578826,4119.29970375
40035.06493506493,249.78103610471342,4029.16281896
40051.94805194806,249.67574578469518,3940.92130184
40068.831168831166,249.5705441934334,3854.57738901
40085.71428571429,249.4654312188168,3770.13199219
40102.59740259741,249.3604067489232,3687.58473015
40119.48051948052,249.25547067201862,3606.93396159
40136.36363636364,249.15062287655718,3528.176819
40153.246753246756,249.04586325118052,3451.30924341
40170.12987012987,248.94119168471758,3376.32601993
40187.01298701299,248.83660806618406,3303.22081403
40203.896103896106,248.7321122847821,3231.98620856
40220.77922077922,248.6277042298999,3162.61374137
40237.66233766234,248.52338379111126,3095.09394348
40254.545454545456,248.41915085817524,3029.4163778
40271.42857142857,248.3150053210358,2965.56967831
40288.31168831169,248.2109470698214,2903.54158959
40305.194805194806,248.10697599484453,2843.31900678
40322.07792207792,248.0030919866014,2784.88801576
40338.96103896104,247.89929493577154,2728.23393363
40355.844155844155,247.79558473321748,2673.34134935
40372.72727272727,247.69196126998423,2620.19416454
40389.61038961039,247.58842443729904,2568.77563442
40406.49350649351,247.48497412657085,2519.06840878
40423.37662337662,247.38161022939022,2471.05457291
40440.259740259746,247.27833263752848,2424.71568867
40457.142857142855,247.17514124293785,2380.03283533
40474.02597402598,247.07203593775066,2336.98665038
40490.90909090909,246.96901661427933,2295.55737029
40507.79220779221,246.8660831650155,2255.72487094
40524.67532467532,246.76323548263045,2217.46870802
40541.558441558445,246.6604734599737,2180.76815712
40558.44155844156,246.55779699007363,2145.60225356
40575.32467532468,246.4552059661364,2111.949832
40592.207792207795,246.35270028154594,2079.78956575
40609.09090909091,246.25027982986342,2049.10000567
40625.97402597403,246.14794450482705,2019.85961884
40642.857142857145,246.04569420035148,1992.04682683
40659.74025974026,245.94352881052765,1965.64004357
40676.62337662338,245.8414482296223,1940.61771284
40693.506493506495,245.73945235207762,1916.95834542
40710.38961038961,245.6375410725109,1894.64055569
40727.27272727273,245.53571428571428,1873.64309795
40744.155844155845,245.43397188665412,1853.94490221
40761.03896103896,245.3323137704709,1835.52510955
40777.92207792208,245.23073983247875,1818.36310705
40794.805194805194,245.12924996816503,1802.43856228
40811.68831168831,245.02784407319015,1787.73145724
40828.571428571435,244.92652204338694,1774.22212195
40845.454545454544,244.82528377476075,1761.89126753
40862.33766233767,244.72412916348839,1750.72001874
40879.22077922078,244.62305810591863,1740.68994617
40896.1038961039,244.52207049857094,1731.78309791
40912.98701298701,244.42116623813607,1723.9820307
40929.870129870134,244.32034522147478,1717.26984068
40946.753246753244,244.21960734561833,1711.6301937
40963.63636363637,244.1189525077674,1707.04735505
40980.519480519484,244.01838060529232,1703.50621888
40997.4025974026,243.91789153573237,1700.99233703
41014.28571428572,243.81748519679553,1699.49194749
41031.168831168834,243.71716148635815,1698.99200239
41048.05194805195,243.61692030246462,1699.48019556
41064.93506493507,243.516761543327,1700.94498958
41081.818181818184,243.4166851073246,1703.37564247
41098.7012987013,243.31669089300385,1706.76223392
41115.58441558442,243.21677879907767,1711.09569107
41132.46753246753,243.11694872442536,1716.36781386
41149.35064935065,243.01720056809216,1722.57129997
41166.23376623377,242.91753422928892,1729.69976934
41183.11688311688,242.81794960739177,1737.74778823
41200.0,242.71844660194174,1746.71089288
41216.88311688312,242.61902511264455,1756.58561272
41233.76623376623,242.51968503937007,1767.36949322
41250.64935064936,242.42042628215216,1779.06111821
41267.53246753247,242.32124874118833,1791.66013185
41284.41558441559,242.22215231683913,1805.16726013
41301.2987012987,242.12313690962833,1819.58433195
41318.18181818182,242.024202420242,1834.91429972
41335.06493506493,241.92534874952872,1851.16125955
41351.94805194806,241.82657579849877,1868.33047093
41368.831168831166,241.72788346832425,1886.42837601
41385.71428571429,241.62927166033825,1905.46261833
41402.59740259741,241.53074027603512,1925.44206107
41419.48051948052,241.43228921706955,1946.37680483
41436.36363636364,241.33391838525668,1968.27820489
41453.246753246756,241.2356276825715,1991.15888782
41470.12987012987,241.13741701114867,2015.03276772
41487.01298701299,241.0392862732822,2039.91506172
41503.896103896106,240.941235371425,2065.82230498
41520.77922077922,240.84326420818866,2092.77236502
41537.66233766234,240.74537268634316,2120.78445544
41554.545454545456,240.64756070881646,2149.87914895
41571.42857142857,240.54982817869416,2180.0783897
41588.31168831169,240.4521749992193,2211.40550493
41605.194805194806,240.35460107379197,2243.88521579
41622.07792207792,240.257106305969,2277.54364744
41638.96103896104,240.15969059946354,2312.40833826
41655.844155844155,240.06235385814497,2348.50824831
41672.72727272727,239.9650959860384,2385.87376676
41689.61038961039,239.86791688732438,2424.53671848
41706.49350649351,239.77081646633863,2464.53036965
41723.37662337662,239.67379462757182,2505.88943232
41740.259740259746,239.57685127566893,2548.65006792
41757.142857142855,239.47998631542936,2592.84988972
41774.02597402598,239.38319965180622,2638.52796406
41790.90909090909,239.28649118990649,2685.72481046
41807.79220779221,239.18986083499004,2734.48240046
41824.67532467532,239.09330849247013,2784.84415512
41841.558441558445,238.99683406791232,2836.85494132
41858.44155844156,238.90043746703483,2890.56106648
41875.32467532468,238.8041185957077,2946.01027199
41892.207792207795,238.70787735995287,3003.25172508
41909.09090909091,238.6117136659436,3062.33600914
41925.97402597403,238.51562742000434,3123.31511243
41942.857142857145,238.41961852861033,3186.24241516
41959.74025974026,238.32368689838745,3251.17267485
41976.62337662338,238.2278324361116,3318.16200989
41993.506493506495,238.13205504870882,3387.26788134
42010.38961038961,238.0363546432546,3458.54907278
42027.27272727273,237.94073112697382,3532.06566827
42044.155844155845,237.84518440724037,3607.87902834
42061.03896103896,237.74971439157687,3686.05176392
42077.92207792208,237.65432098765433,3766.64770815
42094.805194805194,237.5590041032919,3849.73188609
42111.68831168831,237.46376364645656,3935.37048222
42128.571428571435,237.36859952526277,4023.63080571
42145.454545454544,237.27351164797238,4114.58125336
42162.33766233767,237.17849992299395,4208.29127025
42179.22077922078,237.08356425888294,4304.83130796
42196.1038961039,236.98870456434088,4404.27278041
42212.98701298701,236.8939207482156,4506.68801718
42229.870129870134,236.79921271950053,4612.15021441
42246.753246753244,236.70458038733477,4720.73338308
42263.63636363637,236.61002366100234,4832.51229472
42280.519480519484,236.5155424499324,4947.56242461
42297.4025974026,236.4211366636986,5065.95989228
42314.28571428572,236.32680621201888,5187.78139933
42331.168831168834,236.23255100475532,5313.10416469
42348.05194805195,236.13837095191363,5442.0058571
42364.93506493507,236.04426596364303,5574.56452496
42381.818181818184,235.95023595023594,5710.85852343
42398.7012987013,235.8562808221276,5850.96643891
42415.58441558442,235.7624004898959,5994.9670107
42432.46753246753,235.668594864261,6142.93905012
42449.35064935065,235.57486385608516,6294.96135683
42466.23376623377,235.48120737637237,6451.11263258
42483.11688311688,235.38762533626803,6611.47139224
42500.0,235.2941176470588,6776.11587234
42516.88311688312,235.2006842201723,6945.12393697
42533.76623376623,235.10732496717657,7118.57298113
42550.64935064936,235.01403979978022,7296.53983173
42567.53246753247,234.9208286298319,7479.100646
42584.41558441559,234.8276913693199,7666.3308077
42601.2987012987,234.73462793037223,7858.3048209
42618.18181818182,234.64163822525595,8055.0962017
42635.06493506493,234.5487221663773,8256.77736765
42651.94805194806,234.45587966628096,8463.41952524
42668.831168831166,234.3631106376503,8675.09255539
42685.71428571429,234.27041499330653,8891.86489712
42702.59740259741,234.17779264620904,9113.80342946
42719.48051948052,234.08524350945459,9340.97335175
42736.36363636364,233.99276749627737,9573.43806244
42753.246753246756,233.90036452004858,9811.25903654
42770.12987012987,233.80803449427626,10054.4957018
42787.01298701299,233.71577733260486,10303.205314
42803.896103896106,233.62359294881517,10557.4428309
42820.77922077922,233.53148125682395,10817.2607858
42837.66233766234,233.43944217068363,11082.7091606
42854.545454545456,233.3474756045821,11353.8352579
42871.42857142857,233.25558147284238,11630.6835733
42888.31168831169,233.16375968992247,11913.2956676
42905.194805194806,233.07201017041498,12201.7100391
42922.07792207792,232.9803328290469,12495.961996
42938.96103896104,232.8887275806793,12796.0835296
42955.844155844155,232.7971943403072,13102.1031882
42972.72727272727,232.70573302305903,13414.0459523
42989.61038961039,232.61434354419674,13731.9331099
43006.49350649351,232.52302581911516,14055.7821349
43023.37662337662,232.4317797633422,14385.6065655
43040.259740259746,232.3406052925379,14721.4158856
43057.142857142855,232.24950232249503,15063.2154075
43074.02597402598,232.15847076913798,15411.0061582
43090.90909090909,232.06751054852322,15764.7847666
43107.79220779221,231.97662157683845,16124.5433552
43124.67532467533,231.88580377040293,16490.2694338
43141.558441558445,231.79505704566662,16861.9457969
43158.44155844156,231.70438131921037,17239.5504252
43175.32467532468,231.6137765077455,17623.05639
43192.207792207795,231.5232425281135,18012.4317626
43209.09090909091,231.43277929728592,18407.6395276
43225.97402597403,231.34238673236388,18808.6375011
43242.857142857145,231.2520647505781,19215.3782535
43259.74025974026,231.1618132692885,19627.8090376
43276.62337662338,231.07163220598386,20045.871722
43293.506493506495,230.98152147828173,20469.5027303
43310.38961038961,230.89148100392813,20898.632986
43327.27272727273,230.8015107007973,21333.1878633
43344.155844155845,230.71161048689137,21773.0871448
43361.03896103896,230.62178028034023,22218.2449848
43377.92207792208,230.53201999940123,22668.5698806
43394.805194805194,230.44232956245887,23123.9646495
43411.68831168831,230.35270888802467,23584.326414
43428.571428571435,230.26315789473682,24049.5465937
43445.454545454544,230.17367650136012,24519.510905
43462.33766233767,230.08426462678537,24994.0993687
43479.22077922078,229.99492219002957,25473.1863251
43496.1038961039,229.90564911023526,25956.6404572
43512.98701298701,229.81644530667066,26444.3248226
43529.870129870134,229.727310698729,26936.0968935
43546.753246753244,229.63824520592885,27431.8086042
43563.63636363637,229.54924874791317,27931.3064088
43580.519480519484,229.46032124444972,28434.4313464
43597.4025974026,229.37146261543043,28941.0191151
43614.28571428572,229.28267278087125,29450.9001552
43631.168831168834,229.193951660912,29963.8997413
43648.05194805195,229.105299175816,30479.8380825
43664.93506493507,229.0167152459699,30998.5304321
43681.818181818184,228.92819979188346,31519.7872066
43698.7012987013,228.83975273418923,32043.4141124
43715.58441558442,228.7513739936425,32569.2122822
43732.46753246753,228.66306349112074,33096.9784202
43749.35064935065,228.5748211476237,33626.5049556
43766.23376623377,228.486646884273,34157.5802052
43783.11688311688,228.39854062231186,34689.9885439
43800.0,228.31050228310502,35223.5105844
43816.88311688312,228.22253178813835,35757.9233649
43833.76623376623,228.13462905901872,36293.0005442
43850.64935064936,228.04679401747367,36828.5126064
43867.53246753247,227.9590265853514,37364.2270715
43884.41558441559,227.87132668462013,37899.908715
43901.2987012987,227.78369423736837,38435.3197937
43918.18181818182,227.69612916580417,38970.2202799
43935.06493506493,227.6086313922554,39504.368101
43951.94805194806,227.52120083916907,40037.5193866
43968.831168831166,227.43383742911155,40569.4287214
43985.71428571429,227.34654108476775,41099.8494044
44002.59740259741,227.2593117289416,41628.5337132
44019.48051948052,227.17214928455522,42155.2331739
44036.36363636364,227.08505367464903,42679.6988357
44053.246753246756,226.9980248223814,43201.6815503
44070.12987012987,226.91106265102846,43720.9322551
44087.01298701299,226.82416708398384,44237.2022599
44103.896103896106,226.73733804475853,44750.2435379
44120.77922077922,226.65057545698053,45259.809018
44137.66233766234,226.56387924439474,45765.652881
44154.545454545456,226.47724933086266,46267.5308569
44171.42857142857,226.39068564036222,46765.2005239
44188.31168831169,226.3041880969875,47258.4216084
44205.194805194806,226.21775662494858,47746.9562854
44222.07792207792,226.13139114857125,48230.5694794
44238.96103896104,226.04509159229684,48709.0291644
44255.844155844155,225.958857880682,49182.1066629
44272.72727272727,225.87268993839837,49649.5769439
44289.61038961039,225.78658769023252,50111.2189182
44306.49350649351,225.7005510610857,50566.8157318
44323.37662337662,225.61457997597353,51016.1550564
44340.259740259746,225.52867436002575,51459.0293752
44357.142857142855,225.44283413848632,51895.2362664
44374.02597402598,225.3570592367127,52324.5786806
44390.90909090909,225.27134958017612,52746.8652139
44407.79220779221,225.18570509446099,53161.9103751
44424.67532467533,225.100125705265,53569.534847
44441.558441558445,225.01461133839857,53969.5657412
44458.44155844156,224.92916191978497,54361.8368449
44475.32467532468,224.8437773754599,54746.1888617
44492.207792207795,224.75845763157125,55122.4696426
44509.09090909091,224.67320261437908,55490.5344101
44525.97402597403,224.5880122502552,55850.2459717
44542.857142857145,224.50288646568313,56201.4749255
44559.74025974026,224.41782518725773,56544.099855
44576.62337662338,224.33282834168511,56878.0075135
44593.506493506495,224.2478958557824,57203.0929991
44610.38961038961,224.16302765647742,57519.2599168
44627.27272727273,224.0782236708087,57826.420531
44644.155844155845,223.99348382592507,58124.4959049
44661.03896103896,223.90880804908545,58413.4160283
44677.92207792208,223.82419626765886,58693.1199336
44694.805194805194,223.73964840912393,58963.555798
44711.68831168831,223.6551644010689,59224.6810337
44728.571428571435,223.57074417119128,59476.4623644
44745.454545454544,223.48638764729785,59718.8758887
44762.33766233767,223.40209475730407,59951.9071298
44779.22077922078,223.31786542923436,60175.5510716
44796.1038961039,223.23369959122138,60389.8121804
44812.98701298701,223.14959717150643,60594.7044134
44829.870129870134,223.06555809843852,60790.2512124
44846.753246753244,222.98158230047494,60976.485484
44863.63636363637,222.89766970618032,61153.4495646
44880.519480519484,222.8138202442271,61321.1951724
44897.4025974026,222.73003384339472,61479.7833441
44914.28571428572,222.64631043256995,61629.2843583
44931.168831168834,222.5626499407463,61769.7776446
44948.05194805195,222.47905229702397,61901.3516779
44964.93506493507,222.3955174306097,62024.1038604
44981.818181818184,222.31204527081647,62138.1403884
44998.7012987013,222.2286357470634,62243.5761063
45015.58441558442,222.1452887888754,62340.5343476
45032.46753246753,222.0620043258832,62429.1467616
45049.35064935065,221.97878228782287,62509.553129
45066.23376623377,221.8956226045359,62581.9011633
45083.11688311688,221.81252520596877,62646.3463008
45100.0,221.72949002217294,62703.0514789
45116.88311688312,221.64651698330454,62752.1869024
45133.76623376623,221.56360601962422,62793.9297985
45150.64935064936,221.48075706149683,62828.4641619
45167.53246753247,221.3979700393916,62855.9804885
45184.41558441559,221.31524488388132,62876.6755
45201.2987012987,221.23258152564287,62890.7518587
45218.18181818182,221.14997989545634,62898.4178738
45235.06493506493,221.06743992420547,62899.8871983
45251.94805194806,220.9849615428768,62895.3785196
45268.831168831166,220.90254468256018,62885.1152412
45285.71428571429,220.82018927444793,62869.3251582
45302.59740259741,220.73789524983513,62848.2401271
45319.48051948052,220.65566254011918,62822.095729
45336.36363636364,220.57349107679966,62791.1309282
45353.246753246756,220.49138079147815,62755.5877264
45370.129870129866,220.40933161585804,62715.7108131
45387.01298701299,220.3273434817443,62671.7472124
45403.896103896106,220.24541632104345,62623.9459273
45420.77922077922,220.16355006576313,62572.5575825
45437.66233766234,220.08174464801212,62517.8340653
